Slot,M_4SRA,N_4SRA,MiSn_4SRA,M_2SRA,N_2SRA,MiSn_2SRA,j_start,Mi_FB,MiSn_FB,MiSn_T
329,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
330,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
331,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
332,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
333,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
334,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
335,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
336,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
337,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
338,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
339,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
340,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
341,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
342,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
343,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
344,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
345,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
346,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
347,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
348,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
349,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
350,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
351,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
352,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
353,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
354,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
355,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
356,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
357,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
358,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
359,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
360,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
361,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
362,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
363,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
364,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
365,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
366,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
367,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
368,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
369,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
370,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
371,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
372,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
373,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
374,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
375,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
376,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
377,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
378,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
379,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
380,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
381,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
382,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
383,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
384,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
385,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
386,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
387,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
388,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
389,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
390,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
391,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
392,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
393,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
394,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
395,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
396,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
397,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
398,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
399,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
400,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
401,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
402,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
403,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
404,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
405,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
406,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
407,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
408,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
409,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
410,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
411,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
412,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
413,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
414,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
415,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
416,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
417,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
418,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
419,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
420,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
421,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
422,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
423,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
424,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
425,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
426,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
427,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
428,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
429,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
430,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
431,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
432,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
433,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
434,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
435,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
436,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
437,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
438,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
439,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
440,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
441,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
442,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
443,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
444,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
445,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
446,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
447,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
448,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
449,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
450,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
451,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
452,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
453,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
454,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
455,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
456,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
457,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
458,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
459,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
460,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
461,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
462,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
463,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
464,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
465,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
466,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
467,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
468,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
469,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
470,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
471,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
472,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
473,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
474,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
475,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
476,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
477,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
478,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
479,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
480,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
481,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
482,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
483,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
484,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
485,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
486,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
487,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
488,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
489,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
490,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
491,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
492,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
493,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
494,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
495,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
496,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
497,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
498,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
499,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
500,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
501,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
502,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
503,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
504,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
505,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
506,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
507,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
508,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
509,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
510,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
511,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
512,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
513,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
514,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
515,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
516,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
517,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
518,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
519,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
520,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
521,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
522,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
523,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
524,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
525,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
526,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
527,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
528,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
529,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
530,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
531,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
532,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
533,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
534,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
535,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
536,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
537,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
538,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
539,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
540,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
541,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
542,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
543,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
544,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
545,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
546,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
547,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
548,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
549,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
550,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
551,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
552,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
553,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
554,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
555,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
556,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
557,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
558,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
559,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
560,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
561,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
562,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
563,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
564,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
565,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
566,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
567,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
568,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
569,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
570,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
571,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
572,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
573,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
574,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
575,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
576,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
577,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
578,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
579,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
580,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
581,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
582,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
583,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
584,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
585,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
586,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
587,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
588,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
589,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
590,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
591,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
592,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
593,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
594,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
595,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
596,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
597,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
598,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
599,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
600,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
601,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
602,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
603,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
604,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
605,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
606,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
607,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
608,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
609,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
610,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
611,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
612,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
613,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
614,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
615,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
616,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
617,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
618,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
619,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
620,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
621,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
622,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
623,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
624,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
625,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
626,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
627,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
628,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
629,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
630,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
631,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
632,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
633,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
634,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
635,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
636,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
637,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
638,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
639,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
640,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
641,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
642,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
643,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
644,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
645,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
646,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
647,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
648,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
649,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
