Slot,M_4SRA,N_4SRA,MiSn_4SRA,M_2SRA,N_2SRA,MiSn_2SRA,Mi_FB,MiSn_FB,MiSn_T
2266,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2267,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2268,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2269,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2270,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2271,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2272,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2273,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2274,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2275,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2276,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2277,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2278,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2279,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2280,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2281,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2282,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2283,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2284,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2285,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2286,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2287,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2288,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2289,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2290,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2291,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2292,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2293,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2294,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2295,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2296,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2297,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2298,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2299,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2300,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2301,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2302,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2303,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2304,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2305,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2306,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2307,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2308,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2309,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2310,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2311,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2312,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2313,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2314,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2315,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2316,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2317,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2318,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2319,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2320,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2321,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2322,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2323,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2324,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2325,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2326,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2327,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2328,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2329,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2330,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2331,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2332,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2333,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2334,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2335,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2336,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2337,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2338,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2339,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2340,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2341,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2342,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2343,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2344,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2345,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2346,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2347,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2348,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2349,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2350,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2351,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2352,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2353,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2354,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2355,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2356,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2357,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2358,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2359,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2360,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2361,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2362,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2363,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2364,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2365,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2366,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2367,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2368,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2369,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2370,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2371,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2372,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2373,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2374,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2375,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2376,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2377,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2378,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2379,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2380,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2381,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2382,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2383,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2384,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2385,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2386,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2387,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2388,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2389,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2390,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2391,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2392,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2393,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2394,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2395,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2396,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2397,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2398,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2399,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2400,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2401,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2402,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2403,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2404,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2405,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2406,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2407,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2408,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2409,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2410,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2411,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2412,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2413,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2414,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2415,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2416,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2417,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2418,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2419,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2420,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2421,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2422,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2423,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2424,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2425,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2426,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2427,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2428,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2429,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2430,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2431,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2432,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2433,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2434,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2435,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2436,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2437,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2438,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2439,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2440,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2441,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2442,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2443,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2444,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2445,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2446,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2447,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2448,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2449,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2450,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2451,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2452,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2453,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2454,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2455,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2456,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2457,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2458,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2459,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2460,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2461,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2462,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2463,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2464,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2465,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2466,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2467,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2468,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2469,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2470,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2471,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2472,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2473,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2474,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2475,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2476,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2477,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2478,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2479,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2480,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2481,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2482,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2483,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2484,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2485,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2486,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2487,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2488,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2489,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2490,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2491,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2492,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2493,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2494,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2495,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2496,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2497,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2498,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2499,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2500,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2501,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2502,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2503,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2504,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2505,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2506,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2507,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2508,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2509,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2510,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2511,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2512,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2513,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2514,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2515,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2516,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2517,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2518,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2519,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2520,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2521,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2522,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2523,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2524,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2525,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2526,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2527,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2528,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2529,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2530,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2531,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2532,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2533,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2534,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2535,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2536,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2537,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2538,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2539,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2540,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2541,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2542,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2543,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2544,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2545,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2546,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2547,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2548,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2549,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2550,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2551,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2552,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2553,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2554,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2555,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2556,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2557,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2558,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2559,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2560,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2561,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2562,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2563,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2564,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2565,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2566,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2567,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2568,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2569,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2570,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2571,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2572,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2573,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2574,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2575,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2576,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2577,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2578,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2579,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2580,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2581,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2582,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2583,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2584,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2585,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2586,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2587,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2588,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2589,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2590,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2591,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2592,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2593,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2594,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2595,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2596,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2597,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2598,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2599,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2600,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2601,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2602,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2603,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2604,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2605,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2606,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2607,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2608,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2609,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2610,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2611,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2612,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2613,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2614,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2615,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2616,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2617,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2618,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2619,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2620,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2621,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2622,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2623,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2624,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2625,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2626,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2627,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2628,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2629,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2630,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2631,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2632,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2633,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2634,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2635,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2636,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2637,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2638,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2639,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2640,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2641,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2642,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2643,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2644,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2645,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2646,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2647,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2648,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2649,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2650,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2651,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2652,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2653,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2654,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2655,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2656,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2657,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2658,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2659,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2660,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2661,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2662,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2663,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2664,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2665,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2666,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2667,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2668,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2669,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2670,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2671,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2672,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2673,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2674,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2675,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2676,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2677,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2678,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2679,540,27,0.0,540,27,0.0,0.0,0.0,0.0
2680,540,27,0.0,540,27,0.0,0.0,0.0,0.0
